Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
KCNJ15	0.0056517459037130355	4.567669356346589e-8	0.001442695008349879	0.8899623976445047	0.9994628079712078	FALSE
MFSD14A	0.006252948421986684	4.561667649755466e-8	0.0014426950126760955	0.892207047290339	0.9994628079712078	FALSE
TRPC3	0.01620826697588623	4.544228118122209e-8	0.0014426949771315133	0.8909041423073051	0.9994628079712078	FALSE
MAPK10	0.002703691467019603	4.4577653205280184e-8	0.001442695012280528	0.8920728357878881	0.9994628079712078	FALSE
MMS22L	0.012126031347761095	4.4326401645564455e-8	0.0014426950126104367	0.8922085101339574	0.9994628079712078	FALSE
FOXP4	0.008756172329516282	4.4304455440552953e-8	0.0014426950126092929	0.8922075484236826	0.9994628079712078	FALSE
KIAA1958	0.018821319552541276	4.377466305492587e-8	0.0014426949723261662	0.8918301579133425	0.9994628079712078	FALSE
ZC3HAV1	0.012772136721472342	4.3755252918419936e-8	0.001442695012598558	0.8922088666291258	0.9994628079712078	FALSE
YEATS2	0.004557652641479998	4.2743873079965765e-8	0.0014426950125787843	0.8922054338663599	0.9994628079712078	FALSE
DCBLD2	0.08521672648713477	4.138395355622942e-8	0.0014426949515063704	0.8987425042926188	0.9994628079712078	FALSE
LOC102724200	0.041530253507675634	3.948319513346754e-8	0.0014426949628884684	0.897300886219187	0.9994628079712078	FALSE
CDH5	0.2718132604698683	3.929126606696935e-8	0.0014426949115884395	0.8852938531593451	0.9994628079712078	FALSE
ZNF805	0.01605037688628432	3.8985624835091035e-8	0.0014426950124962442	0.8922092579230712	0.9994628079712078	FALSE
CCNDBP1	0.041993456130532465	3.7594165136872857e-8	0.0014426949635320725	0.8928669504997337	0.9994628079712078	FALSE
TTL	0.40589324574821184	3.632463094113677e-8	0.0014426948347663214	0.6765773585723188	0.9994628079712078	FALSE
VPS13B-DT	0.004372983023627974	3.5484075154026313e-8	0.0014426950344234978	0.8940370897858615	0.9994628079712078	FALSE
CORO1B	0.004440254221184644	3.36525042417593e-8	0.0014426950343983168	0.8940371601128336	0.9994628079712078	FALSE
FBLN1	0.004271341235361244	3.3137390075586976e-8	0.001442695034402296	0.8940372019555765	0.9994628079712078	FALSE
C9orf78	0.4305010746323614	3.2371810613797203e-8	0.0014426948015672622	0.9201152294187106	0.9994628079712078	FALSE
TRAV21	0.06112155025161361	3.0246613589686344e-8	0.0014426948657349262	0.7772321679635008	0.9994628079712078	FALSE
TRBV5-7	3.3925533382686592	2.929841626916386e-8	0.001442693334845502	0.7999533556847914	0.9994628079712078	FALSE
CLIP1	0.03120042695686001	2.8919216138240116e-8	0.0014426949644580163	0.898759613665526	0.9994628079712078	FALSE
ACADSB	0.06642291303559487	2.8528554997162927e-8	0.0014426949927359163	0.8588464465572636	0.9994628079712078	FALSE
MVP	0.03476738863665644	2.6432099383021446e-8	0.0014426949656877392	0.8978740184043832	0.9994628079712078	FALSE
C10orf95-AS1	0.008078369764982527	2.6282755819964404e-8	0.0014426950091491167	0.8897647703830903	0.9994628079712078	FALSE
CACNA1B	3.679244678512177	2.564245573621244e-8	0.0014426947956191114	0.20291960712528828	0.9994628079712078	FALSE
SYCP3	0.0056517459037130355	2.4998537861783036e-8	0.0014426950085343814	0.8899623976445047	0.9994628079712078	FALSE
TUBA1B	0.007760573258031861	2.4417489553105722e-8	0.0014426949998221374	0.8930581746938951	0.9994628079712078	FALSE
LINC02671	0.012106286424072727	2.4372273886214546e-8	0.0014426949822227166	0.892388683288537	0.9994628079712078	FALSE
SLC25A37	0.018673520917672503	2.3745434850164317e-8	0.0014426949732390002	0.8932960752909033	0.9994628079712078	FALSE
USP49	0.005040331748173705	2.3713665353113284e-8	0.0014426950089032734	0.8903972040239734	0.9994628079712078	FALSE
LINC-PINT	0.07170826123330389	2.079369857992492e-8	0.0014426950039369783	0.8647811863842862	0.9994628079712078	FALSE
GAK	0.0337241841462018	1.9068930824448036e-8	0.001442694965158802	0.8911030618909902	0.9994628079712078	FALSE
G3BP2	0.0912240763750668	1.6948274206746987e-8	0.001442694951151342	0.9061486390049136	0.9994628079712078	FALSE
PGBD4	0.10750666066493347	1.5354549930471158e-8	0.0014426949477266617	0.8891891907926381	0.9994628079712078	FALSE
TNRC18	0.019654963094176973	1.1230480382882733e-8	0.0014426949776407344	0.896346257904986	0.9994628079712078	FALSE
CD164	0.01778987170256994	1.014544891737622e-8	0.001442694963724639	0.8993288855674615	0.9994628079712078	FALSE
WDTC1	1.7940840798416278	9.886885979652215e-9	0.0014426930732968025	0.9479181976068601	0.9994628079712078	FALSE
BRI3BP	0.04976324125005219	9.872867056206037e-9	0.0014426949564053978	0.899054671563618	0.9994628079712078	FALSE
KBTBD7	0.004093915732595988	6.9959034914004005e-9	0.001442694995447149	0.8939026453520253	0.9994628079712078	FALSE
VAV1	0.02322167509164981	4.458023720855603e-9	0.0014426949743512566	0.8988264118970161	0.9994628079712078	FALSE
JAK2	0.009286327271494565	3.969929854507981e-9	0.0014426950339608215	0.8940377292654791	0.9994628079712078	FALSE
SAP30BP	0.006187934308433829	4.872225531412883e-10	0.001442695034098673	0.894037290320964	0.9994628079712078	FALSE
P2RY8	0.03518809294568279	-3.549117763438354e-10	0.0014426950043610037	0.8734174579984146	0.9994628079712078	FALSE
HIF3A	0.053612268138472335	-3.903810763978719e-9	0.0014426950034008444	0.8592986621169472	0.9994628079712078	FALSE
ZNF154	0.004088581361576796	-5.1221490377533105e-9	0.0014426950342160273	0.8940370484983312	0.9994628079712078	FALSE
GOLGA7	0.03462249688720099	-5.977452208399287e-9	0.0014426950112329613	0.9280123693152873	0.9994628079712078	FALSE
YBX3	0.040517991380606924	-7.581849403387225e-9	0.0014426949636004572	0.8967165862450405	0.9994628079712078	FALSE
ATP2C2	0.05594461426126187	-1.02611912251632e-8	0.0014426948424542982	0.7896628733215235	0.9994628079712078	FALSE
VAMP2	0.008783325933339218	-1.1358151709230342e-8	0.0014426950059609053	0.8877527253257471	0.9994628079712078	FALSE
PKM	0.2616745586955686	-1.2048879847876626e-8	0.0014426949508309888	0.9520945122218214	0.9994628079712078	FALSE
NUBP2	0.005663780561421844	-1.2742082672964886e-8	0.0014426950341371887	0.8940376506849406	0.9994628079712078	FALSE
HOXC-AS3	0.004145470550362796	-1.2920681089772279e-8	0.0014426950342263688	0.894037058462779	0.9994628079712078	FALSE
RNU6-1	0.005513289306562367	-1.3031250599142918e-8	0.0014426950341432886	0.8940372006167239	0.9994628079712078	FALSE
TUBB	0.007031478225826297	-1.3150960360018075e-8	0.001442695034060954	0.8940375149005861	0.9994628079712078	FALSE
TRGV8	0.010273987935505774	-1.3352061074851283e-8	0.001442695033937927	0.8940374475270205	0.9994628079712078	FALSE
PRDM11	0.004925261170459465	-1.3366620481323878e-8	0.00144269503417822	0.8940373029214368	0.9994628079712078	FALSE
ZNF124	0.005416680618333914	-1.338848706284508e-8	0.0014426950341460468	0.8940375796927877	0.9994628079712078	FALSE
EME2	0.006230158617564028	-1.3539562748950954e-8	0.0014426950340987953	0.8940378259732064	0.9994628079712078	FALSE
MSR1	0.004176984425034086	-1.3786634151350226e-8	0.0014426950342300753	0.8940370817318506	0.9994628079712078	FALSE
FNBP1	0.0047544978466615775	-1.3817434562751397e-8	0.0014426950341864557	0.894037275905341	0.9994628079712078	FALSE
PHACTR4	0.004131897288799889	-1.3875448168135305e-8	0.0014426950342328031	0.8940370669821895	0.9994628079712078	FALSE
SPATA1	0.004542868179529773	-1.416611467882593e-8	0.001442695034199408	0.8940372080652389	0.9994628079712078	FALSE
CCDC34	0.007881730031279373	-1.4196705850648666e-8	0.001442695034019349	0.8940375115190391	0.9994628079712078	FALSE
IFT27	0.004486367443109752	-1.4201800535497926e-8	0.0014426950342032974	0.8940371895826138	0.9994628079712078	FALSE
RCSD1	0.010705263354841513	-1.4273112166859876e-8	0.0014426950339191799	0.894038108271521	0.9994628079712078	FALSE
CXXC1	0.006796536673706213	-1.4377991144425838e-8	0.001442695034067382	0.8940379890479118	0.9994628079712078	FALSE
SLC19A2	0.0015507199562902884	-1.4394014832851686e-8	0.0014426950345570078	0.8940360259124659	0.9994628079712078	FALSE
TRAV19	0.0015507199562902884	-1.4394014832851686e-8	0.0014426950345570078	0.8940360259124659	0.9994628079712078	FALSE
FSCN1	0.009242668260009582	-1.4465080283146453e-8	0.001442695033965737	0.8940381198619699	0.9994628079712078	FALSE
TMEM154	0.00470000398801974	-1.4627921328341562e-8	0.001442695034186815	0.8940372631778714	0.9994628079712078	FALSE
RAD21	0.006319460721389566	-1.4853417014081016e-8	0.0014426950340906092	0.8940378603444068	0.9994628079712078	FALSE
TUBGCP2	0.005348810077494275	-1.491157155057165e-8	0.0014426950341447674	0.8940374713599468	0.9994628079712078	FALSE
LRIG2	0	-1.493074943229845e-8	0.0014426950340811985	1	NA	NA
CASS4	0.006511154474861285	-1.4966328514973104e-8	0.001442695034073587	0.8940378331740734	0.9994628079712078	FALSE
FGF22	0	-1.4976628216460662e-8	0.0014426950341919651	1	NA	NA
ZNF615	0.0061472519479528346	-1.504442933670497e-8	0.001442695034099566	0.8940376393349693	0.9994628079712078	FALSE
APC2	0	-1.5553824231576775e-8	0.0014426950339205043	1	NA	NA
HNRNPA2B1	0	-1.5584744972924206e-8	0.0014426950341382189	1	NA	NA
TRAV29DV5	0.010129243909864196	-1.5635094104889093e-8	0.0014426950339274408	0.8940387157809556	0.9994628079712078	FALSE
PAFAH2	0.006881195685916239	-1.5652754592333795e-8	0.0014426950340626014	0.8940379243811802	0.9994628079712078	FALSE
KCTD13	0	-1.5663922123752144e-8	0.0014426950341608481	1	NA	NA
PAPSS2	0	-1.5670148113151407e-8	0.0014426950340318363	1	NA	NA
TRAV9-2	0.007222240824445219	-1.5785866414486725e-8	0.0014426950340467256	0.8940380149347588	0.9994628079712078	FALSE
KCNC4	0	-1.5860655498637008e-8	0.0014426950341196343	1	NA	NA
TRBV17	0.006589986315414471	-1.5904437335831376e-8	0.0014426950340766676	0.8940376061978126	0.9994628079712078	FALSE
F11R	0	-1.601235289132885e-8	0.0014426950340790537	1	NA	NA
HLA-B	0.007947214697196827	-1.6014560123802336e-8	0.0014426950340151834	0.8940379563722982	0.9994628079712078	FALSE
ZNF516	5.663780561421844e-4	-1.603073138739893e-8	0.0014426950338356365	0.8940351618235539	0.9994628079712078	FALSE
SBNO1	0.007236863805596702	-1.608417424075914e-8	0.0014426950340459075	0.8940380234137146	0.9994628079712078	FALSE
RN7SL647P	0.0780952303959614	-1.6127028764109168e-8	0.001442694954019082	0.9218008752842468	0.9994628079712078	FALSE
TBXA2R	0.004485618920552099	-1.6134716499363285e-8	0.0014426950342161407	0.8940370133043127	0.9994628079712078	FALSE
CCDC142	0.007362914729848397	-1.613495998356783e-8	0.0014426950340459999	0.8940381415598115	0.9994628079712078	FALSE
MEGF8	0.00906204889827495	-1.617398975145824e-8	0.0014426950339715037	0.8940384634131082	0.9994628079712078	FALSE
CTSF	0.0083198585174827	-1.625902837157494e-8	0.0014426950340067392	0.8940377157397638	0.9994628079712078	FALSE
FAM193B	0.008648505244626358	-1.6288460944049938e-8	0.0014426950339941316	0.8940384521631115	0.9994628079712078	FALSE
KMT2C	0.008812790352829886	-1.6311974751619416e-8	0.0014426950339879064	0.8940385170381058	0.9994628079712078	FALSE
MICAL3	0.009202421216060871	-1.6426328836055668e-8	0.0014426950339662718	0.8940384570238955	0.9994628079712078	FALSE
COPZ1	0.01102288510378172	-1.644023038720726e-8	0.0014426950339054886	0.8940388984115143	0.9994628079712078	FALSE
TMEM268	0.009369214015011888	-1.6464074709296643e-8	0.0014426950339657162	0.8940386224330733	0.9994628079712078	FALSE
KLHL21	0	-1.654881403657436e-8	0.001442695033913611	1	NA	NA
SANBR	0	-1.657715136380798e-8	0.0014426950339422667	1	NA	NA
PTGER4	0	-1.6588064593510037e-8	0.0014426950339872513	1	NA	NA
SLC25A17	0	-1.6588064593510037e-8	0.0014426950339872513	1	NA	NA
DDHD2	0.010089922785397417	-1.6603606596469578e-8	0.0014426950339399467	0.894038688955101	0.9994628079712078	FALSE
ADRB3	0.010281588744968201	-1.6620877996202643e-8	0.001442695033933802	0.894038730178941	0.9994628079712078	FALSE
RGPD5	0	-1.664000183391975e-8	0.0014426950338511054	1	NA	NA
UBE2G2	0	-1.668113642190824e-8	0.0014426950338703613	1	NA	NA
FGFR3	0.012600371614923792	-1.6696576456265885e-8	0.0014426950338597322	0.8940392211458206	0.9994628079712078	FALSE
N4BP2L1	0	-1.6739617619914668e-8	0.0014426950339801695	1	NA	NA
TCP1	0.012329624214533845	-1.6741879535181052e-8	0.0014426950338671655	0.8940389273239436	0.9994628079712078	FALSE
ASPSCR1	0.010697033386386475	-1.6747456868415014e-8	0.0014426950339188073	0.8940388250231297	0.9994628079712078	FALSE
MRPL17	0	-1.6815490033305977e-8	0.00144269503386645	1	NA	NA
OR10G3	0.03684247591022023	-1.6991599586403896e-8	0.0014426949611109309	0.9122155195389129	0.9994628079712078	FALSE
LRRFIP1	0	-1.7030920796243114e-8	0.0014426950338348793	1	NA	NA
PKNOX1	0	-1.733274282318362e-8	0.0014426950338749917	1	NA	NA
PLEKHM2	0.03320565033748797	-1.7961372460962084e-8	0.001442695032331235	0.8468376044938323	0.9994628079712078	FALSE
TRGV4	0.00827102698719431	-1.8192058706699765e-8	0.001442695033905598	0.8910076532634743	0.9994628079712078	FALSE
ANKRD12	0	-1.8468722508477894e-8	0.00144269503412415	1	NA	NA
CCM2	0.1266276979511509	-1.884007499249776e-8	0.0014426948519006208	0.6986930495049418	0.9994628079712078	FALSE
PIWIL3	0.011483066101131248	-1.884357666394917e-8	0.0014426950339021995	0.8940387403213391	0.9994628079712078	FALSE
RPS6KA5	0.0016230284392270394	-1.8964510374753016e-8	0.0014426950326786982	0.8940354007529254	0.9994628079712078	FALSE
TTC21A	0.06622129235859729	-1.975257125369811e-8	0.0014426949565106088	0.8998517170849308	0.9994628079712078	FALSE
TPK1	0.3027082776477611	-2.0295496806209195e-8	0.0014426948804696254	0.9587314691636146	0.9994628079712078	FALSE
RPRD2	0.028544704503059615	-2.0733237874843134e-8	0.001442694968478298	0.9084388102765241	0.9994628079712078	FALSE
GUSBP5	0.030491514336746482	-2.0802324328328526e-8	0.0014426949678152741	0.9049172175624852	0.9994628079712078	FALSE
LASP1NB	0.0666558140721513	-2.0990172152251045e-8	0.0014426950312165562	0.8281727459006076	0.9994628079712078	FALSE
ITGB2	0	-2.1182520245570585e-8	0.0014426950339976403	1	NA	NA
H3-3B	0	-2.18935557081214e-8	0.0014426950326979875	1	NA	NA
PCDH9	0.017638191320449498	-2.199908716404031e-8	0.0014426949826106756	0.8993315778389946	0.9994628079712078	FALSE
SAMD12	0	-2.2315565550392165e-8	0.0014426950327349165	1	NA	NA
FOXRED1	0	-2.2856189749973752e-8	0.0014426950326107974	1	NA	NA
TNXB	0.02289105664195066	-2.4281627021955414e-8	0.0014426949712787913	0.8945326052031312	0.9994628079712078	FALSE
AUTS2	0.013695955969973953	-2.4571853803037304e-8	0.0014426949817918995	0.8995151718916781	0.9994628079712078	FALSE
RPL14	0.008328798689803072	-2.4640882103555966e-8	0.0014426950340569657	0.8940383016722742	0.9994628079712078	FALSE
RNF167	0.01779781022698836	-2.5213128797412358e-8	0.0014426950329346894	0.8940400827234999	0.9994628079712078	FALSE
SPG7	0.02649093156883853	-2.653277652801016e-8	0.0014426950329766589	0.894041198870659	0.9994628079712078	FALSE
USP36	0.013080198318104124	-2.67043378334908e-8	0.0014426950331062694	0.8695382050777158	0.9994628079712078	FALSE
PMEPA1	0	-2.735291621457916e-8	0.0014426950336267864	1	NA	NA
BOP1	0.0018131867654176737	-2.8121345720175812e-8	0.0014426950319902055	0.8940361673266392	0.9994628079712078	FALSE
CSNK2A1	0.12962968417833035	-2.8945871287411403e-8	0.0014426949530807213	0.9332789300634328	0.9994628079712078	FALSE
TMCO6	0	-2.925271253490173e-8	0.0014426950336583833	1	NA	NA
RBL1	0.04094967345472077	-2.9271968346815353e-8	0.0014426949678346002	0.9099582754251838	0.9994628079712078	FALSE
NR3C1	0.0016368888237858418	-2.9522000578715447e-8	0.0014426950321604778	0.8940359752685063	0.9994628079712078	FALSE
CSTF1	0	-3.0294854629319845e-8	0.001442695033644785	1	NA	NA
CLK3	0	-3.039723259875674e-8	0.0014426950336590546	1	NA	NA
SERBP1	0.0018326690392521591	-3.046947244575726e-8	0.0014426950320055136	0.8940361790402744	0.9994628079712078	FALSE
ST8SIA4	0.04039749585795556	-3.053984530270834e-8	0.0014426950336656455	0.8940413588855973	0.9994628079712078	FALSE
ITGA1	0.010179673713057327	-3.1048888399589195e-8	0.0014426950336533487	0.8940387083740851	0.9994628079712078	FALSE
CHD1	0.13813883948997963	-3.185904667481688e-8	0.0014426950323035029	0.8940464846018222	0.9994628079712078	FALSE
ACSL3	0.020944302686797367	-3.211323425603765e-8	0.001442694982652698	0.9045714522505115	0.9994628079712078	FALSE
ZNF8	0.003774374009472358	-3.2128302576015033e-08	0.0014426950336793101	0.8940354007536607	0.9994628079712078	FALSE
CEP43	0.06859940172697056	-3.231663549852303e-8	0.0014426949598244732	0.9209746503339065	0.9994628079712078	FALSE
HERC2	0.016941470305089204	-3.237786689516911e-8	0.0014426949796352523	0.898447894202152	0.9994628079712078	FALSE
UBE2J2	0.2900763232107655	-3.339647643394439e-8	0.0014426949394922952	0.9709173158756538	0.9994628079712078	FALSE
FOXM1	1.1946385339944439	-3.50562569823331e-8	0.001442694622640264	0.8189211337729004	0.9994628079712078	FALSE
MIS18A	0.006936452784230759	-3.5268582424669274e-8	0.0014426950218294975	0.8965775932439076	0.9994628079712078	FALSE
BROX	0.03568905252229053	-3.529510306122329e-8	0.001442694960642139	0.9001703467691096	0.9994628079712078	FALSE
CEP85L	0	-3.551276481055092e-8	0.0014426950336879347	1	NA	NA
ACAD10	0	-3.570411207408137e-8	0.001442695033684203	1	NA	NA
NRIP3	0.037769996604219265	-3.584486171613449e-8	0.0014426950111857478	0.9309088793546174	0.9994628079712078	FALSE
SEC63	0.0043591681481043466	-3.685396701548734e-8	0.0014426949295701823	0.8908864068024753	0.9994628079712078	FALSE
LINC01029	0.009545794800770316	-3.73498409847131e-8	0.0014426950329324319	0.8543504054266173	0.9994628079712078	FALSE
CARD8	0	-3.89215490779475e-8	0.0014426950337019491	1	NA	NA
NOTCH1	0.031034117671944878	-3.8945873551291075e-8	0.0014426949703218851	0.8874641385281157	0.9994628079712078	FALSE
TMEM185B	0.0014237804117870816	-3.987913760200021e-8	0.0014426950337086493	0.8940359014944816	0.9994628079712078	FALSE
BTBD3	0.020799972853350158	-4.004672292031481e-8	0.0014426950337114244	0.8940405027030134	0.9994628079712078	FALSE
DAAM1	0.12529431747032685	-4.14647928875189e-8	0.001442694869190072	0.8675594073242601	0.9994628079712078	FALSE
SSC5D	0	-4.234289934804791e-8	0.0014426950297593197	1	NA	NA
TRAV10	0.014805520317523411	-4.252398183906332e-8	0.0014426950297430473	0.8940396126829331	0.9994628079712078	FALSE
ARPC5	0.014832538504795349	-4.2568061991606136e-8	0.0014426950297394437	0.8940393630212768	0.9994628079712078	FALSE
LAT	0	-4.281807755216269e-8	0.001442695029709346	1	NA	NA
EEF1D	0	-4.297475757160767e-8	0.0014426950297112909	1	NA	NA
CHD2	0.01750821755289587	-4.300816611154866e-8	0.0014426950296550032	0.8940374895556428	0.9994628079712078	FALSE
PUS7L	0	-4.307312624375645e-8	0.0014426950296914753	1	NA	NA
SNAPC3	0.006332627456039833	-4.311856875153352e-8	0.0014426950337174931	0.8940356811250701	0.9994628079712078	FALSE
KAT7	0	-4.337118122422078e-8	0.0014426950296596245	1	NA	NA
LOC729732	1.6764422268201413e-4	-4.353978611152823e-8	0.0014426950296390075	0.8940350758356889	0.9994628079712078	FALSE
PPP2R5C	0	-4.356205492822453e-8	0.0014426950334679983	1	NA	NA
GABRB2	0	-4.378530532595524e-8	0.0014426950296195981	1	NA	NA
FRYL	0	-4.3849974702600076e-8	0.001442695033482641	1	NA	NA
HOOK3	0.007054403716056771	-4.3906479753984135e-8	0.0014426950337151207	0.8940367373721433	0.9994628079712078	FALSE
PCDH7	0.010388915166632533	-4.413940037060227e-8	0.0014426949910380307	0.9005178042500808	0.9994628079712078	FALSE
SERF2	0	-4.419297687155567e-8	0.001442695032068372	1	NA	NA
LEF1	0	-4.41961948918602e-8	0.0014426950337552839	1	NA	NA
CDK17	0.018277346071485515	-4.450880253107105e-8	0.0014426950295357897	0.8940396327191731	0.9994628079712078	FALSE
ACP6	0	-4.465705968140742e-8	0.0014426950295131481	1	NA	NA
TRGV5	0.007958844001277337	-4.478256775832018e-8	0.0014426950295126392	0.8940358043318628	0.9994628079712078	FALSE
HDGFL2	0	-4.49273989544775e-8	0.001442695033523672	1	NA	NA
MGAM	0	-4.5332924914190373e-08	0.0014426950294647708	1	NA	NA
BCL2L12	0.011460881646934274	-4.5476401286500505e-8	0.0014426950246941368	0.8948899051291564	0.9994628079712078	FALSE
TRAV38-2DV8	0.01437660261764514	-4.559631295680736e-8	0.0014426950337056153	0.8940395328508157	0.9994628079712078	FALSE
TRGV3	0.019135886740645595	-4.559749816078047e-8	0.0014426950335535709	0.8940400438853509	0.9994628079712078	FALSE
ARID1B	0.011229157735724313	-4.5636694709830354e-8	0.0014426949927178819	0.9005180371315213	0.9994628079712078	FALSE
ZNF536	0.020283438015815853	-4.574740863676691e-8	0.0014426950294106314	0.8940385270495309	0.9994628079712078	FALSE
ASRGL1	0.0032967032098503157	-4.5761020687109965e-8	0.0014426950346647898	0.8940367504080786	0.9994628079712078	FALSE
AMOTL1	0	-4.5842403951237184e-8	0.0014426950294019168	1	NA	NA
ASH1L	0	-4.5842403951237184e-8	0.0014426950294019168	1	NA	NA
ZNF703	0	-4.586205416453057e-8	0.0014426950337051209	1	NA	NA
CYB5D2	0	-4.59179688055901e-8	0.0014426950335753922	1	NA	NA
HNRNPA3	0.006861167224252878	-4.5981259554467304e-8	0.0014426950335779587	0.8940371653886598	0.9994628079712078	FALSE
RNASEK	0.012467563036963001	-4.6093387649485265e-8	0.0014426950337005431	0.8940389469015151	0.9994628079712078	FALSE
PTTG1IP	0	-4.629623629500292e-8	0.0014426950293777428	1	NA	NA
BACH2	0	-4.644360918707227e-8	0.0014426950293614513	1	NA	NA
RAB33B	0.001483516444432642	-4.645249655729588e-8	0.0014426950336002599	0.8940359869852773	0.9994628079712078	FALSE
CLASP2	0	-4.66219427273167e-8	0.0014426950337695658	1	NA	NA
FDX1	0.050908223152722025	-4.6722254098926223e-08	0.0014426950336601002	0.8940429113203716	0.9994628079712078	FALSE
POLR2J4	0	-4.683148418118099e-8	0.0014426950336482	1	NA	NA
LINC01016	0	-4.6893321138140196e-8	0.0014426950336105396	1	NA	NA
PATL2	0.001701313312004681	-4.6907336861801555e-8	0.0014426950336080882	0.8940351618240752	0.9994628079712078	FALSE
IGHV4-39	0.003774374009472358	-4.708109375156793e-8	0.0014426950293066401	0.8940354007536607	0.9994628079712078	FALSE
FRRS1L	0	-4.728170809060442e-8	0.0014426950336426556	1	NA	NA
TRAV20	0.009634577912594021	-4.7451758306441104e-8	0.001442695029271415	0.8940375773369049	0.9994628079712078	FALSE
RBBP4	0.001701313312004681	-4.753694471441176e-8	0.0014426950292604442	0.8940351618240752	0.9994628079712078	FALSE
ADGRL1-AS1	0.014874202563939174	-4.765392653918086e-8	0.001442695033654842	0.8940388101077449	0.9994628079712078	FALSE
IL6ST	0	-4.773361672048709e-8	0.0014426950292453487	1	NA	NA
FGGY	0	-4.8209028497420615e-8	0.0014426950337363862	1	NA	NA
PARG	0	-4.8370156258733366e-8	0.0014426950337213626	1	NA	NA
ZNF292	0.2657827233935206	-4.8555370855231934e-8	0.0014426949264719727	0.9994628079712078	0.9994628079712078	FALSE
GID4	0.02547804456816235	-4.896877182029456e-8	0.0014426950291206544	0.8940394138269512	0.9994628079712078	FALSE
C1orf53	0	-4.913137141935919e-8	0.0014426950291109761	1	NA	NA
NDUFS1	0	-4.913137141935919e-8	0.0014426950291109761	1	NA	NA
SLC15A3	0	-5.0107210600763896e-8	0.0014426950290426152	1	NA	NA
MIR9-1HG	0.013839353604437731	-5.01706338349704e-8	0.0014426950225685205	0.8869891609773657	0.9994628079712078	FALSE
ZDHHC15	0.0022703913736872097	-5.025143024732532e-8	0.001442695024811055	0.8948872721917968	0.9994628079712078	FALSE
SAP30L	0	-5.135664487900703e-8	0.0014426950289360954	1	NA	NA
KLHDC4	0.008972528430731798	-5.211163484682023e-8	0.0014426950288844035	0.8940366881396347	0.9994628079712078	FALSE
TRAV13-1	0	-5.282652794234371e-8	0.001442695028834793	1	NA	NA
OR6K2	0	-5.299094174255263e-8	0.0014426950288014132	1	NA	NA
CEP112	0.623425372078314	-5.3075012873581264e-8	0.0014426948264813	0.6875817230537786	0.9994628079712078	FALSE
RBPJ	0.8499096087527208	-5.332946213987518e-8	0.0014426943489267696	0.955332045388878	0.9994628079712078	FALSE
NPR2	0.008248802143566448	-5.351347784112508e-8	0.001442695023174145	0.8957358112671823	0.9994628079712078	FALSE
ZMYM2	0.014917180314557433	-5.3546876769276484e-8	0.0014426949952216954	0.9047070803495919	0.9994628079712078	FALSE
IGLV5-45	0.0355988112156943	-5.460705456546666e-8	0.0014426950286779484	0.8940413005566223	0.9994628079712078	FALSE
DAW1	0.053770052411750036	-5.496988584910439e-8	0.0014426949712746714	0.918534275827986	0.9994628079712078	FALSE
LINC01269	0.10044768280058532	-5.530432185270638e-8	0.0014426949614506582	0.944186030554002	0.9994628079712078	FALSE
EPS8L1	0.025236596714561153	-5.545737401775622e-8	0.0014426949907496319	0.9072415710366821	0.9994628079712078	FALSE
C2orf92	0.0029909116287398342	-5.546572284650821e-8	0.0014426950348099682	0.8940367181445712	0.9994628079712078	FALSE
TRDV2	0.016261618514731152	-5.5751497204867184e-8	0.001442695005922028	0.8856111859714891	0.9994628079712078	FALSE
LINC02021	0.09554800051008869	-5.612989978980182e-8	0.0014426949691122334	0.9307841116938721	0.9994628079712078	FALSE
MAP2K2	0.004606543654681403	-5.630244153165476e-8	0.0014426950233616593	0.8957347573369172	0.9994628079712078	FALSE
LINC01550	0.0465089205542137	-5.725966316259659e-8	0.0014426949654510416	0.888224925046841	0.9994628079712078	FALSE
OR2V1	0.007988355255546288	-5.7293392815982183e-8	0.0014426950224446478	0.8965773811558723	0.9994628079712078	FALSE
ZSWIM7	0.006140343942998868	-5.820868643476376e-8	0.0014426950246902086	0.8948866874898356	0.9994628079712078	FALSE
HLA-E	0.0021857717263774404	-5.867315204531632e-8	0.0014426950348704656	0.8940362015185102	0.9994628079712078	FALSE
FADS3	0.0021146181222140297	-6.022103892413882e-8	0.0014426950349269937	0.8940363229095305	0.9994628079712078	FALSE
STARD9	0.5039434853453542	-6.214753916245809e-8	0.0014426949557507724	0.9497086374655848	0.9994628079712078	FALSE
PCDHGB6	0.014412808684057778	-6.344545790546987e-8	0.0014426950211981705	0.8982505754441611	0.9994628079712078	FALSE
CD44	0.0029528643166943525	-6.398905424744019e-8	0.0014426950349680288	0.8940367013006937	0.9994628079712078	FALSE
LNP1	0.002787715057852172	-6.545261851798463e-8	0.0014426950229775226	0.8957339466816421	0.9994628079712078	FALSE
PALS1	0.005040331748173705	-6.764254541419373e-8	0.0014426950087822186	0.8903972040239734	0.9994628079712078	FALSE
ORC6	0.04587341363135939	-6.796125375574995e-8	0.001442694988029731	0.8701760645635381	0.9994628079712078	FALSE
CNTN4	0.00393437464627284	-6.840213894778657e-8	0.0014426950207899446	0.8982467898808871	0.9994628079712078	FALSE
USP34-DT	0.00393437464627284	-6.848575038624791e-8	0.0014426950207461792	0.8982467898808871	0.9994628079712078	FALSE
